productname,process_stage,duration_hours,ph,temperature_c,experiment_type,additive_dose_pct,влага,сухие_вещества,fat_pct,protein_pct,density_kg_m3,кислотность,orp_mv,viscosity_mpa_s,water_activity,kmafanm,lactic_bacteria,pressure_mpa,humidity_pct
Айран,Ферментация,8.979591836734695,4.312106911260923,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,86.71572354956311,70.01473680651063,383.43281321902725,0.85338,79393908.86363636,10000000,0.1,80.0
Айран,Ферментация,9.183673469387756,4.2974302967103535,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,87.30278813158588,67.54895948451562,388.59541459798527,0.85338,97368551.96395163,10000000,0.1,80.0
Айран,Ферментация,9.387755102040817,4.283044904131076,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,87.87820383475697,70.56302400966088,393.76707715679123,0.85338,119412623.04946202,10000000,0.1,80.0
Айран,Ферментация,9.591836734693878,4.2689394008349355,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,88.4424239666026,69.98513038689929,398.9476382920253,0.85338,146447433.5495109,10000000,0.1,80.0
Айран,Ферментация,9.795918367346939,4.255103103032938,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,88.99587587868251,72.46498268668974,404.13694139836275,0.85338,179602878.20120066,10000000,0.1,80.0
Айран,Ферментация,10.0,4.241525927221182,42.0,Опыт 2 (Сироп 3%),3.0,86.2,13.8,3.2,3.0,1042.6,89.53896291115274,72.76839536104706,409.3348355379837,0.85338,220264657.9480672,10000000,0.1,80.0
Айран,Ферментация,0.0,5.98,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,20.0,20.646508831278823,220.50321353758713,0.84744,10000.0,10000000,0.1,80.0
Айран,Ферментация,0.20408163265306123,5.8429407464032215,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,25.482370143871158,24.13757106444432,224.8406617441027,0.84744,12263.982635139904,10000000,0.1,80.0
Айран,Ферментация,0.40816326530612246,5.727392779612866,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,30.104288815485383,26.66149494443041,229.25785682652733,0.84744,15040.527007501314,10000000,0.1,80.0
Айран,Ферментация,0.6122448979591837,5.627510864884981,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,34.09956540460076,29.651238194655008,233.7443166915912,0.84744,18445.67620433489,10000000,0.1,80.0
Айран,Ферментация,0.8163265306122449,5.5395497391433235,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,37.61801043426708,34.67894005179945,238.2921125641771,0.84744,22621.74526633764,10000000,0.1,80.0
Айран,Ферментация,1.0204081632653061,5.460964930606315,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,40.761402775747406,38.803880638528526,242.8950249165666,0.84744,27743.26911229232,10000000,0.1,80.0
Айран,Ферментация,1.2244897959183674,5.389948642920535,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,43.60205428317862,41.53593298227536,247.54803699205087,0.84744,34024.29706351663,10000000,0.1,80.0
Айран,Ферментация,1.4285714285714286,5.325170242089334,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,46.193190316426644,40.23228765165576,252.24701179431696,0.84744,41727.33883598096,10000000,0.1,80.0
Айран,Ферментация,1.6326530612244898,5.265621825586729,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,48.57512697653085,41.72351582405432,256.98847602715847,0.84744,51174.335889506954,10000000,0.1,80.0
Айран,Ферментация,1.836734693877551,5.210521617355193,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,50.77913530579231,42.205199621537126,261.7694699213195,0.84744,62760.11667137301,10000000,0.1,80.0
Айран,Ферментация,2.0408163265306123,5.159251006217894,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,52.82995975128426,47.58679377454989,266.5874395081178,0.84744,76968.89810370731,10000000,0.1,80.0
Айран,Ферментация,2.2448979591836737,5.111312078767112,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,54.747516849315545,46.161573052163035,271.4401572697992,0.84744,94394.52297897195,10000000,0.1,80.0
Айран,Ферментация,2.4489795918367347,5.066298128392415,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,56.54807486430343,44.29357450812576,276.32566236092555,0.84744,115765.27906664264,10000000,0.1,80.0
Айран,Ферментация,2.6530612244897958,5.023872655295166,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,58.245093788193394,52.08398262066789,281.24221469173665,0.84744,141974.33722254302,10000000,0.1,80.0
Айран,Ферментация,2.857142857142857,4.983754082891627,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,59.84983668433493,51.68528351746889,286.188259058373,0.84744,174117.08063327652,10000000,0.1,80.0
Айран,Ферментация,3.0612244897959187,4.945704419358967,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,61.37182322564133,51.995637922201695,291.16239670268965,0.84744,213536.88533677583,10000000,0.1,80.0
Айран,Ферментация,3.2653061224489797,4.909520702055612,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,62.81917191777552,55.15785126970599,296.1633624643896,0.84744,261881.26537320795,10000000,0.1,80.0
Айран,Ферментация,3.4693877551020407,4.875028443401066,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,64.1988622639574,51.26741715957032,301.1900062092896,0.84744,321170.72910054866,10000000,0.1,80.0
Айран,Ферментация,3.673469387755102,4.842076541382614,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,65.51693834469546,53.59958046341829,306.2412775736199,0.84744,393883.2244604352,10000000,0.1,80.0
Айран,Ферментация,3.8775510204081636,4.810533278680188,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,66.7786688527925,59.45392269178364,311.31621331257656,0.84744,483057.70250556926,10000000,0.1,80.0
Айран,Ферментация,4.081632653061225,4.780283142414689,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,67.98867430341247,59.05951907718483,316.4139267176737,0.84744,592421.1275298878,10000000,0.1,80.0
Айран,Ферментация,4.285714285714286,4.7512242704713845,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,69.15102918114464,54.98691753422032,321.53359869472496,0.84744,726544.2420716546,10000000,0.1,80.0
Айран,Ферментация,4.4897959183673475,4.723266381859485,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,70.26934472562061,57.325363078814455,326.67447018753865,0.84744,891032.5968427663,10000000,0.1,80.0
Айран,Ферментация,4.6938775510204085,4.696329085021475,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,71.34683659914103,56.329394812091834,331.83583570166707,0.84744,1092760.82950233,10000000,0.1,80.0
Айран,Ферментация,4.8979591836734695,4.670340484178668,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,72.38638063285329,57.110106676482275,337.0170377346361,0.84744,1340159.9837377649,10000000,0.1,80.0
Айран,Ферментация,5.1020408163265305,4.645236022843316,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,73.39055908626736,62.17706178704458,342.2174619586806,0.84744,1643569.8768869324,10000000,0.1,80.0
Айран,Ферментация,5.3061224489795915,4.620957517655107,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,74.36169929379574,60.690398095496754,347.4365330324657,0.84744,2015671.2429780366,10000000,0.1,80.0
Айран,Ферментация,5.510204081632653,4.597452346150428,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,75.3019061539829,63.636682555699316,352.6737109419056,0.84744,2472015.7122033527,10000000,0.1,80.0
Айран,Ферментация,5.714285714285714,4.574672759940799,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,76.21308960236806,64.094813180024,357.9284877886934,0.84744,3031675.776825492,10000000,0.1,80.0
Айран,Ферментация,5.918367346938775,4.55257530075887,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,77.0969879696452,63.41328019421374,363.2003849597816,0.84744,3718041.9082362107,10000000,0.1,80.0
Айран,Ферментация,6.122448979591837,4.531120301420252,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,77.95518794318994,64.82630581809025,368.48895062268605,0.84744,4559800.139933135,10000000,0.1,80.0
Айран,Ферментация,6.326530612244898,4.510271457301293,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,78.78914170794829,63.45023169728971,373.79375750082306,0.84744,5592130.973584847,10000000,0.1,80.0
Айран,Ферментация,6.530612244897959,4.489995456703734,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,79.60018173185065,66.0422930224475,379.11440089061773,0.84744,6858179.7153472565,10000000,0.1,80.0
Айран,Ферментация,6.73469387755102,4.4702616606548125,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,80.38953357380751,66.20625880779549,384.45049688825657,0.84744,8410859.693768747,10000000,0.1,80.0
Айран,Ферментация,6.938775510204081,4.451041824415229,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,81.15832702339084,66.3136277905535,389.80168079895566,0.84744,10315063.723097803,10000000,0.1,80.0
Айран,Ферментация,7.142857142857143,4.432309854340923,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,81.90760582636308,67.16720903062614,395.16760570573985,0.84744,12650376.238043312,10000000,0.1,80.0
Айран,Ферментация,7.346938775510204,4.414041594846055,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,82.63833620615782,67.03491582993671,400.54794117813253,0.84744,15514399.451134963,10000000,0.1,80.0
Айран,Ферментация,7.551020408163265,4.396214641103105,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,83.3514143558758,67.52627564712981,405.942372103984,0.84744,19026832.546334323,10000000,0.1,80.0
Айран,Ферментация,7.755102040816327,4.378808173836767,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,84.04767304652935,67.21810493303815,411.3505976300306,0.84744,23334474.39499591,10000000,0.1,80.0
Айран,Ферментация,7.959183673469388,4.361802813156166,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,84.72788747375336,69.07815698093188,416.7723301987627,0.84744,28617358.878034648,10000000,0.1,80.0
Айран,Ферментация,8.16326530612245,4.3451804888518595,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,85.39278044592564,70.0581792482773,422.20729467084436,0.84744,35096279.23437837,10000000,0.1,80.0
Айран,Ферментация,8.36734693877551,4.32892432498096,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,86.04302700076161,72.73634584392191,427.65522752375017,0.84744,43042015.90884374,10000000,0.1,80.0
Айран,Ферментация,8.571428571428571,4.313018536892288,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,86.67925852430848,72.3181343538291,433.11587611847415,0.84744,52786653.56874751,10000000,0.1,80.0
Айран,Ферментация,8.775510204081632,4.297448339116388,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,87.30206643534451,67.73017415431518,438.588998027205,0.84744,64737460.273426525,10000000,0.1,80.0
Айран,Ферментация,8.979591836734695,4.282199862773187,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,87.91200548907253,73.07306588057384,444.07436041572345,0.84744,79393908.86363636,10000000,0.1,80.0
Айран,Ферментация,9.183673469387756,4.267260081341022,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,88.50959674635914,68.9864361520695,449.57173947504054,0.84744,97368551.96395163,10000000,0.1,80.0
Айран,Ферментация,9.387755102040817,4.252616743791357,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,89.09533024834573,74.39988076697217,455.0809198974416,0.84744,119412623.04946202,10000000,0.1,80.0
Айран,Ферментация,9.591836734693878,4.238258314229217,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,89.66966743083134,71.88665484939453,460.60169439265945,0.84744,146447433.5495109,10000000,0.1,80.0
Айран,Ферментация,9.795918367346939,4.224173917294218,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,90.2330433082313,74.34527334543469,466.13386324038925,0.84744,179602878.20120066,10000000,0.1,80.0
Айран,Ферментация,10.0,4.210353288674803,42.0,Опыт 2 (Сироп 4%),4.0,85.6,14.4,3.2,3.0,1044.88,90.78586845300791,76.57709022821568,471.67723387577837,0.84744,220264657.9480672,10000000,0.1,80.0
Сары ірімшік,Варка,0.0,5.98,96.0,Контроль,0.0,75.0,25.0,3.2,3.0,1035.76,20.0,21.21710719373072,349.03429574618417,0.7424999999999999,10000.0,10000000,0.1,80.0
Сары ірімшік,Варка,0.20408163265306123,5.970204081632653,96.0,Контроль,0.0,71.61488732103953,28.385112678960468,3.2,3.0,1035.76,20.09795918367347,18.887380751726546,413.40420541079413,0.7089873844782913,8153.958055474629,10000000,0.1,80.0
Сары ірімшік,Варка,0.40816326530612246,5.960408163265306,96.0,Контроль,0.0,68.43080951662745,31.56919048337255,3.2,3.0,1035.76,20.19591836734694,20.20185366166698,484.7482626755744,0.6774650142146117,6648.703197043959,10000000,0.1,80.0
Сары ірімшік,Варка,0.6122448979591837,5.950612244897959,96.0,Контроль,0.0,65.43582753934717,34.56417246065283,3.2,3.0,1035.76,20.29387755102041,20.545566597952007,563.055841605191,0.647814692639537,5421.324699199651,10000000,0.1,80.0
Сары ірімшік,Варка,0.8163265306122449,5.940816326530613,96.0,Контроль,0.0,62.61871137723442,37.38128862276558,3.2,3.0,1035.76,20.391836734693875,21.249457080334896,648.2228989892135,0.6199252426346207,4420.525420238257,10000000,0.1,80.0
Сары ірімшік,Варка,1.0204081632653061,5.931020408163266,96.0,Контроль,0.0,59.968897945621194,40.031102054378806,3.2,3.0,1035.76,20.489795918367342,21.21040904095955,740.0555779435193,0.5936920896616498,3604.47788597821,10000000,0.1,80.0
Сары ірімшік,Варка,1.2244897959183674,5.921224489795919,96.0,Контроль,0.0,57.476451479696266,42.523548520303734,3.2,3.0,1035.76,20.587755102040816,20.29704034531399,838.2761761538751,0.569016869648993,2939.076149415219,10000000,0.1,80.0
Сары ірімшік,Варка,1.4285714285714286,5.911428571428572,96.0,Контроль,0.0,55.13202627927017,44.86797372072983,3.2,3.0,1035.76,20.685714285714283,19.420459281504932,942.531058433755,0.5458070601647748,2396.510364417758,10000000,0.1,80.0
Сары ірімшік,Варка,1.6326530612244898,5.901632653061225,96.0,Контроль,0.0,52.92683166605173,47.07316833394827,3.2,3.0,1035.76,20.783673469387757,23.23012093921896,1052.4000563237832,0.5239756334939122,1954.1044990972616,10000000,0.1,80.0
Сары ірімшік,Варка,1.836734693877551,5.891836734693878,96.0,Контроль,0.0,50.85259902203998,49.14740097796002,3.2,3.0,1035.76,20.881632653061224,24.305292785928277,1167.406890151021,0.5034407303181958,1593.3686121653332,10000000,0.1,80.0
Сары ірімшік,Варка,2.0408163265306123,5.882040816326531,96.0,Контроль,0.0,48.90155078543801,51.09844921456199,3.2,3.0,1035.76,20.9795918367347,22.571869267064212,1287.0301665010595,0.48412535277583635,1299.2260830505948,10000000,0.1,80.0
Сары ірімшік,Варка,2.2448979591836737,5.872244897959184,96.0,Контроль,0.0,47.06637128783578,52.93362871216422,3.2,3.0,1035.76,21.077551020408166,22.453546093367535,1410.7145408875442,0.4659570757495742,1059.3834985773144,10000000,0.1,80.0
Сары ірімшік,Варка,2.4489795918367347,5.8624489795918375,96.0,Контроль,0.0,45.340179323312526,54.659820676687474,3.2,3.0,1035.76,21.17551020408163,26.314865369493848,1537.881685837102,0.44886777530079397,863.816861206139,10000000,0.1,80.0
Сары ірімшік,Варка,2.6530612244897958,5.8526530612244905,96.0,Контроль,0.0,43.71650234660379,56.28349765339621,3.2,3.0,1035.76,21.2734693877551,26.4786016474323,1667.9407632648824,0.4327933732313775,704.3526453886609,10000000,0.1,80.0
Сары ірімшік,Варка,2.857142857142857,5.842857142857143,96.0,Контроль,0.0,42.18925220358615,57.81074779641385,3.2,3.0,1035.76,21.37142857142857,20.693478169374295,1800.2981621560548,0.4176735968155029,574.3261926761735,10000000,0.1,80.0
Сары ірімшік,Варка,3.0612244897959187,5.833061224489796,96.0,Контроль,0.0,40.752702303078564,59.247297696921436,3.2,3.0,1035.76,21.46938775510204,22.791933502361616,1934.3663242725313,0.4034517528004778,468.30316852419577,10000000,0.1,80.0
Сары ірімшік,Варка,3.2653061224489797,5.823265306122449,96.0,Контроль,0.0,39.4014661443634,60.5985338556366,3.2,3.0,1035.76,21.56734693877551,26.065963242930714,2069.5715388456133,0.3900745148291976,381.85243933921595,10000000,0.1,80.0
Сары ірімшік,Варка,3.4693877551020407,5.813469387755102,96.0,Контроль,0.0,38.13047711991379,61.86952288008621,3.2,3.0,1035.76,21.665306122448982,19.372269612192014,2205.3606398448565,0.37749172348714655,311.3608773752638,10000000,0.1,80.0
Сары ірімшік,Варка,3.673469387755102,5.803673469387755,96.0,Контроль,0.0,36.934969517595476,63.065030482404524,3.2,3.0,1035.76,21.763265306122452,27.634407847602038,2341.20658508202,0.3656561982241952,253.88235342336796,10000000,0.1,80.0
Сары ірімшік,Варка,3.8775510204081636,5.793877551020408,96.0,Контроль,0.0,35.81046065110877,64.18953934889123,3.2,3.0,1035.76,21.861224489795923,23.06695265243595,2476.6129344528645,0.3545235604459768,207.01460608393273,10000000,0.1,80.0
Сары ірімшік,Варка,4.081632653061225,5.784081632653062,96.0,Контроль,0.0,34.75273405166675,65.24726594833325,3.2,3.0,1035.76,21.959183673469383,27.90921431741918,2611.1172749300517,0.3440520671115008,168.7988414878991,10000000,0.1,80.0
Сары ірімшік,Варка,4.285714285714286,5.774285714285715,96.0,Контроль,0.0,33.75782365788517,66.24217634211483,3.2,3.0,1035.76,22.057142857142857,27.56032727835002,2744.293662809441,0.33420245421306316,137.637867330504,10000000,0.1,80.0
Сары ірімшік,Варка,4.4897959183673475,5.764489795918368,96.0,Контроль,0.0,32.82199894460218,67.17800105539783,3.2,3.0,1035.76,22.155102040816324,27.727318437656947,2875.754169788367,0.32493778955156155,112.22933970579108,10000000,0.1,80.0
Сары ірімшік,Варка,4.6938775510204085,5.754693877551021,96.0,Контроль,0.0,31.94175093486689,68.05824906513311,3.2,3.0,1035.76,22.253061224489798,25.271904533017114,3005.1496295128613,0.3162233342551822,91.51133285546341,10000000,0.1,80.0
Сары ірімшік,Варка,4.8979591836734695,5.744897959183674,96.0,Контроль,0.0,31.113779042647117,68.88622095735289,3.2,3.0,1035.76,22.351020408163265,26.871769688706085,3132.1696861619535,0.30802641252220647,74.6179569704026,10000000,0.1,80.0
Сары ірімшік,Варка,5.1020408163265305,5.735102040816327,96.0,Контроль,0.0,30.334978696921663,69.66502130307833,3.2,3.0,1035.76,22.44897959183674,26.664222515985077,3256.542247355096,0.30031628909952446,60.84316913218737,10000000,0.1,80.0
Сары ірімшік,Варка,5.3061224489795915,5.7253061224489805,96.0,Контроль,0.0,29.602429700752246,70.39757029924775,3.2,3.0,1035.76,22.5469387755102,28.13537321050876,3378.0324410582493,0.29306405403744723,49.61126490660046,10000000,0.1,80.0
Сары ірімшік,Варка,5.510204081632653,5.7155102040816335,96.0,Контроль,0.0,28.91338528168621,71.0866147183138,3.2,3.0,1035.76,22.64489795918367,27.15899254707579,3496.441171042757,0.28624251428869346,40.45281731274603,10000000,0.1,80.0
Сары ірімшік,Варка,5.714285714285714,5.705714285714286,96.0,Контроль,0.0,28.265261792433286,71.73473820756672,3.2,3.0,1035.76,22.74285714285714,27.975450750959464,3611.603358547959,0.27982609174508954,32.98505755939092,10000000,0.1,80.0
Сары ірімшік,Варка,5.918367346938775,5.695918367346939,96.0,Контроль,0.0,27.655629023197946,72.34437097680205,3.2,3.0,1035.76,22.84081632653061,32.86991917761123,3723.3859497408566,0.2737907273296597,26.89587757966899,10000000,0.1,80.0
Сары ірімшік,Варка,6.122448979591837,5.686122448979592,96.0,Контроль,0.0,27.082201089342398,72.91779891065761,3.2,3.0,1035.76,22.93877551020408,28.13683185007038,3831.685759877818,0.26811379078448977,21.930785764980126,10000000,0.1,80.0
Сары ірімшік,Варка,6.326530612244898,5.676326530612245,96.0,Контроль,0.0,26.542827860212547,73.45717213978745,3.2,3.0,1035.76,23.036734693877552,33.92677210750095,3936.4272161772305,0.2627739958161042,17.88227072512481,10000000,0.1,80.0
Сары ірімшік,Варка,6.530612244897959,5.666530612244898,96.0,Контроль,0.0,26.035486896988296,73.96451310301171,3.2,3.0,1035.76,23.134693877551022,33.17180054348354,4037.56005263795,0.25775132028018416,14.58112854293096,10000000,0.1,80.0
Сары ірімшік,Варка,6.73469387755102,5.656734693877551,96.0,Контроль,0.0,25.55827586932837,74.44172413067163,3.2,3.0,1035.76,23.232653061224493,33.638083998416946,4135.057001632034,0.2530269311063508,11.889391054054295,10000000,0.1,80.0
Сары ірімшік,Варка,6.938775510204081,5.646938775510204,96.0,Контроль,0.0,25.10940542237496,74.89059457762504,3.2,3.0,1035.76,23.330612244897964,26.30373971535031,4228.911519236927,0.2485831136815121,9.694559595989405,10000000,0.1,80.0
Сары ірімшік,Варка,7.142857142857143,5.637142857142858,96.0,Контроль,0.0,24.687192467372295,75.3128075326277,3.2,3.0,1035.76,23.428571428571423,29.796943334353973,4319.135574064051,0.24440320542698574,7.904903231199661,10000000,0.1,80.0
Сары ірімшік,Варка,7.346938775510204,5.627346938775511,96.0,Контроль,0.0,24.290053870741577,75.70994612925843,3.2,3.0,1035.76,23.526530612244898,29.701990240703758,4405.757522853336,0.2404715333203416,6.445624937978792,10000000,0.1,80.0
Сары ірімшік,Варка,7.551020408163265,5.617551020408164,96.0,Контроль,0.0,23.916500517948737,76.08349948205127,3.2,3.0,1035.76,23.624489795918365,31.49248219939483,4488.820090360153,0.23677335512769251,5.2557355385600335,10000000,0.1,80.0
Сары ірімшік,Варка,7.755102040816327,5.607755102040817,96.0,Контроль,0.0,23.565131729906906,76.43486827009309,3.2,3.0,1035.76,23.72244897959184,31.075765173011607,4568.37846605811,0.23329480412607836,4.285504713208585,10000000,0.1,80.0
Сары ірімшік,Варка,7.959183673469388,5.59795918367347,96.0,Контроль,0.0,23.234630010977202,76.7653699890228,3.2,3.0,1035.76,23.820408163265306,31.13987284012446,4644.498525890071,0.2300228371086743,3.4943825678041636,10000000,0.1,80.0
Сары ірімшік,Варка,8.16326530612245,5.588163265306123,96.0,Контроль,0.0,22.923756108874993,77.076243891125,3.2,3.0,1035.76,23.91836734693878,32.03788527921211,4717.255183678104,0.22694518547786244,2.8493048887656887,10000000,0.1,80.0
Сары ірімшік,Варка,8.36734693877551,5.578367346938776,96.0,Контроль,0.0,22.631344367958118,77.36865563204188,3.2,3.0,1035.76,24.016326530612247,33.176558948285404,4786.730873797727,0.22405030924278535,2.3233112550254233,10000000,0.1,80.0
Сары ірімшік,Варка,8.571428571428571,5.568571428571429,96.0,Контроль,0.0,22.356298358473783,77.64370164152622,3.2,3.0,1035.76,24.11428571428571,30.08152882338579,4853.014164273702,0.22132735374889045,1.8944182523289423,10000000,0.1,80.0
Сары ірімшік,Варка,8.775510204081632,5.558775510204082,96.0,Контроль,0.0,22.09758676537546,77.90241323462453,3.2,3.0,1035.76,24.21224489795918,34.32286169794422,4916.198497503501,0.21876610897721704,1.5447006969015753,10000000,0.1,80.0
Сары ірімшік,Варка,8.979591836734695,5.548979591836735,96.0,Контроль,0.0,21.854239521294527,78.14576047870547,3.2,3.0,1035.76,24.31020408163265,37.93054006573118,4976.38105429917,0.21635697126081582,1.2595424690797852,10000000,0.1,80.0
Сары ірімшік,Варка,9.183673469387756,5.539183673469388,96.0,Контроль,0.0,21.625344169166727,78.37465583083328,3.2,3.0,1035.76,24.408163265306122,35.058063629254264,5033.661735800338,0.2140909072747506,1.0270256461965521,10000000,0.1,80.0
Сары ірімшік,Варка,9.387755102040817,5.529387755102041,96.0,Контроль,0.0,21.41004244087477,78.58995755912522,3.2,3.0,1035.76,24.506122448979593,34.106150596846874,5088.142256995988,0.2119594201646602,0.8374324040983416,10000000,0.1,80.0
Сары ірімшік,Варка,9.591836734693878,5.519591836734694,96.0,Контроль,0.0,21.207527039078304,78.7924729609217,3.2,3.0,1035.76,24.604081632653063,32.02438593407466,5139.925345048886,0.2099545176868752,0.6828388697313158,10000000,0.1,80.0
Сары ірімшік,Варка,9.795918367346939,5.509795918367347,96.0,Контроль,0.0,21.0170386101644,78.9829613898356,3.2,3.0,1035.76,24.702040816326534,39.369194258366974,5189.114035298873,0.20806868224062755,0.5567839502436854,10000000,0.1,80.0
Сары ірімшік,Варка,10.0,5.5,96.0,Контроль,0.0,20.837862896968247,79.16213710303175,3.2,3.0,1035.76,24.800000000000004,36.85903683829864,5235.811057688473,0.20629484267998563,0.45399929762484853,10000000,0.1,80.0
Сары ірімшік,Варка,0.0,5.98,96.0,Опыт (4%),4.0,71.8,28.200000000000003,3.192,3.36,1046.284,20.0,20.96213229450078,409.59554040711765,0.71082,10000.0,10000000,0.1,80.0
Сары ірімшік,Варка,0.20408163265306123,5.970204081632653,96.0,Опыт (4%),4.0,67.78543377458841,32.21456622541159,3.192,3.36,1046.284,20.09795918367347,19.612265075458712,500.6456158796434,0.6710757943684252,8153.958055474629,10000000,0.1,80.0
Сары ірімшік,Варка,0.40816326530612246,5.960408163265306,96.0,Опыт (4%),4.0,64.07043524393919,35.92956475606081,3.192,3.36,1046.284,20.19591836734694,21.781133025024072,602.8379516976345,0.6342973089149979,6648.703197043959,10000000,0.1,80.0
Сары ірімшік,Варка,0.6122448979591837,5.950612244897959,96.0,Опыт (4%),4.0,60.632650609732316,39.367349390267684,3.192,3.36,1046.284,20.29387755102041,22.196429190151978,715.8979690656957,0.60026324103635,5421.324699199651,10000000,0.1,80.0
Сары ірімшік,Варка,0.8163265306122449,5.940816326530613,96.0,Опыт (4%),4.0,57.45139411832704,42.54860588167296,3.192,3.36,1046.284,20.391836734693875,22.195718311973213,839.3270837943772,0.5687688017714376,4420.525420238257,10000000,0.1,80.0
Сары ірімшік,Варка,1.0204081632653061,5.931020408163266,96.0,Опыт (4%),4.0,54.50752359095088,45.49247640904912,3.192,3.36,1046.284,20.489795918367342,24.42221519855526,972.426025660492,0.5396244835504137,3604.47788597821,10000000,0.1,80.0
Сары ірімшік,Варка,1.2244897959183674,5.921224489795919,96.0,Опыт (4%),4.0,51.78332524184962,48.21667475815038,3.192,3.36,1046.284,20.587755102040816,23.67309593926885,1114.3247821321863,0.5126549198943112,2939.076149415219,10000000,0.1,80.0
